board,gas,gas_name,conc,rep,f00,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
1,GMe,Methane,60,4,-24.5,-0.6121938960459739,0.015199966430664062,0.002128455955264595,0.0004686236187670087,-0.016440566791900986,-0.001532180501629922,-0.0001302892978298619,-9.529999732971191,-0.4731876872781547,0.004150499553505736,0.0004531963862854384,5.627586051316109e-05,-0.005981490075235319,-0.0005796192796962683,-7.74633805316442e-05,-13.069999694824219,-0.5785745731093734,0.005526506259548992,0.0008460697631197905,0.0001530797996866238,-0.006280715441107768,-0.0006334686475497823,-6.249542204980171e-05,-1.3499999046325684,-0.1672862398617444,0.0020071549385448353,0.00022140066307880932,4.173436572751555e-05,-0.0023126419876711144,-0.00021171349959837416,-2.013014466377532e-05,-54.37000274658203,-0.7417462548833847,0.04449616231546354,0.004707305665038995,0.0007861137870488586,-0.038904992193170757,-0.0036602820923788506,-3.824497370960345e-05,-29.600001335144043,-0.6693803825877277,0.017990140178276066,0.0018812510979971191,0.0001897999261464556,-0.022796691044014154,-0.0021159559083829124,-8.890729716733498e-05,-43.369998931884766,-0.727196501940481,0.021316827867064608,0.0018965615328598341,0.00016315717638855812,-0.03285048492435301,-0.0029400876398993103,-2.8838421232138902e-05,-1.0999999046325684,-0.13530133937866654,0.001999950408935547,0.00020248066492246913,2.674941942284549e-05,-0.0024259547015698935,-0.00022325026748442654,-1.4714340541417197e-05
1,GMe,Methane,70,1,-23.23999786376953,-0.5995871741526495,0.009375334844042519,0.0017130031576796092,0.00023954854370069793,-0.016961981003119814,-0.0015032053031959613,-0.0001005686867497758,-8.50999927520752,-0.45851290517671495,0.0044361712587947,0.0004248383329606193,2.7520848558060407e-05,-0.005966303752256601,-0.0007457938494985173,-6.142098774055908e-05,-12.170000076293945,-0.5660465151764625,0.0068549203034461385,0.000715513293958049,9.611142156653263e-05,-0.006333908828409517,-0.0006159139593103935,-5.3208001461201504e-05,-1.299999713897705,-0.2376599202487643,0.0019250943829501842,0.0001659427871258599,1.014120125200439e-05,-0.001715631446254042,-0.0001470863081594693,-1.1155062428502359e-05,-52.500003814697266,-0.7293692882224646,0.03265056364044215,0.003325020092143734,0.0004272537050192429,-0.03657052957524712,-0.0033128346499347295,-3.0001031400981854e-05,-30.22999858856201,-0.6662993013058507,0.020705469671033955,0.0020908907425992297,0.00020198329482094688,-0.023779068146361368,-0.0023142287471693964,-0.0001128925832074267,-39.82000160217285,-0.7241316673348226,0.021150679309398884,0.0025284966104149676,0.0002681875310134633,-0.03481359894389584,-0.002946004210377391,-6.520618260740137e-05,-1.559999942779541,-0.22608694510408836,0.001969336023633233,0.0001552553570599699,1.6897227738458846e-05,-0.0020040553724641804,-0.0001949362727904931,-6.5132800458736335e-06
1,GMe,Methane,70,2,-20.990001678466797,-0.5795141074282748,0.012306687017156698,0.0013842179081036006,7.006969451904298e-05,-0.01608243105087944,-0.0016484145267837095,-0.00025605533783594795,-7.210000038146973,-0.42840166790442225,0.0054317655405541725,0.0005265362963529513,5.0450431817753124e-05,-0.005638555791525357,-0.0008343032682475915,-0.0001384670397444014,-10.649999618530273,-0.540060851387456,0.005066647336595844,0.00045491552371554133,3.0353439226306854e-05,-0.005302488998218296,-0.0008174048523011475,-0.0001492264594809802,-1.070000171661377,-0.1854419714381979,0.0019275982557020572,0.00019700888334625447,1.9922336626569935e-05,-0.001881676824048795,-0.00020348901000976976,-3.56633658896032e-05,-48.75000190734863,-0.7182849555697669,0.03829532679875123,0.0035245782268619828,0.00019999694824218752,-0.03733236227926546,-0.004677158769101478,-0.00025777043922928575,-26.43000030517578,-0.6457366261449451,0.021094725573762366,0.0017743107274500198,0.00017099410274753918,-0.017889778284167927,-0.0023298355421150336,-0.0002358987057879826,-37.04999828338623,-0.7089552138029854,0.01792325128269573,0.0013772940641538492,0.00012243869820069498,-0.023855247161404088,-0.002519674351170221,-0.0002196001779541373,-1.119999885559082,-0.16184969266053909,0.0022063466987138707,0.00020164947886022565,1.112741403061476e-05,-0.0019630780492358633,-0.00019636414142464986,-1.690961806004557e-05
1,GMe,Methane,70,3,-27.229999542236328,-0.6359177892644333,0.010645518541395064,0.0018234210833334712,0.0003935897063243483,-0.016909410648495285,-0.0014349713133222065,-0.00011783921256520121,-10.539999961853027,-0.5016658661128426,0.0065030228788844815,0.0006088295731283235,3.751853529652904e-05,-0.006847192511991209,-0.0007134876985340025,-5.399254720200931e-05,-14.480000495910645,-0.6028309833454005,0.004962018337732407,0.0008949544738548203,0.0001340753446879127,-0.006749155357866427,-0.0006106504655236318,-1.944342729764832e-05,-1.7300000190734863,-0.22853368293831963,0.002470412148652207,0.0002766828567587554,3.276031114900888e-05,-0.0017791768312407363,-0.00015118034111671945,-1.0416649621819015e-05,-58.84999656677246,-0.7542937592782174,0.03303199614339102,0.004666554465648331,0.0006951791366164941,-0.04468174992659063,-0.0038553106156120173,-0.00011066587189696893,-32.31999969482422,-0.6876595679749834,0.01603667582515319,0.0010544856609167874,9.999847412109376e-05,-0.02601235964505299,-0.0026893660926583427,-0.0001447958134906899,-47.31999969482422,-0.7441421541323657,0.03355122800208133,0.0028097280568669027,0.00018925244683471837,-0.03406096525790107,-0.002960931926421828,-2.5516286352869806e-05,-1.5300002098083496,-0.1936709102960066,0.0019781195251126187,0.00019202772504761667,1.9866798260877317e-05,-0.0019976671838741137,-0.0001733857498847007,-1.0135900469189507e-05
1,GMe,Methane,70,4,-25.65000057220459,-0.6383773115327849,0.01266703485766416,0.0015517250900375064,0.00034792320889464326,-0.01632826489500149,-0.0014678053713808913,-0.00015496076697489806,-10.179999351501465,-0.5034619039169792,0.007817043677680033,0.0007297922009106999,8.653996751859946e-05,-0.006267317220377043,-0.0005977107901049004,-5.18188409099188e-05,-13.74000072479248,-0.6052863551980457,0.005478115175798633,0.0007031021130968407,0.00011761808265853014,-0.005472534970781878,-0.0005486032136008258,-3.054264401457574e-05,-1.3799996376037598,-0.17016025844927846,0.0019527243123328996,0.00020690663308826454,1.0986064166844902e-05,-0.0021862757838559924,-0.00021393974656703306,-4.085776466351744e-05,-56.15999984741211,-0.7614915233547405,0.028428466792849078,0.003449162623954139,0.0004351213526873574,-0.040395515091370605,-0.0036541765929242135,-0.0001000686275925859,-30.899998664855957,-0.692825105874959,0.013282195188236888,0.00104863907545423,3.805844699247574e-05,-0.021206000954375626,-0.002128513566030205,-3.209686777172756e-05,-44.720001220703125,-0.7459549733375254,0.029415416293617495,0.0022403671415045633,5.888373956332928e-05,-0.03670120137225499,-0.002908798182353281,-3.986037795897826e-05,-1.0900001525878906,-0.13325184742330734,0.0029789170899553958,0.0002928630472622519,2.306153701731521e-05,-0.0022583224597676615,-0.0002448335938248163,-4.693542614574488e-05
1,GMe,Methane,80,1,-24.199999809265137,-0.6219480828621661,0.010670337394517115,0.0016387539245831366,0.0001897811936743084,-0.01646778227479732,-0.0015068254244519808,-0.00012047639044268977,-9.020000457763672,-0.4852071212332943,0.005374556128727986,0.0005287014057774209,3.5334958662022674e-05,-0.0059240039667724535,-0.0006125712600015461,-6.713228494084965e-05,-12.74000072479248,-0.5898148379535174,0.005366977336456175,0.0007904733275557309,0.00010607417217899937,-0.005044033626178036,-0.0004951217004961063,-5.231992094117568e-05,-1.559999704360962,-0.2862384878819488,0.0018226352783247953,0.0001863140684142071,2.3872274030589715e-05,-0.0017435954091938636,-0.00015773200599265608,-1.1808412976488425e-06,-53.929996490478516,-0.7469528915512166,0.023837339583998092,0.003273988349481875,0.0002791303673851046,-0.03754805939375522,-0.002996697006361947,-9.522411026184598e-05,-31.089999198913574,-0.6852545719824646,0.018309155530590142,0.0017247682396364723,0.00012478900431907286,-0.025232808490491553,-0.002287715631480582,-0.00011599709969658503,-40.83000087738037,-0.7406130978835523,0.027217807960073406,0.0024634078991846633,3.575523799744868e-05,-0.02750818569077651,-0.002389461565259485,-8.565974505772087e-05,-1.820000171661377,-0.2684365951830587,0.001944777864873381,0.00015988361553021655,1.2378901845660471e-05,-0.001882810035396033,-0.00015333492112042715,-1.0086379337280207e-05
1,GMe,Methane,80,2,-22.02000141143799,-0.6091286440382141,0.012354468251872124,0.001774916010752458,0.00029489077928181883,-0.014904572533727584,-0.002391058069600608,-0.00025281910233843,-7.84999942779541,-0.46258101033733545,0.005049269504744647,0.0006656271830241304,0.00010694587698055807,-0.00542006004395912,-0.001098461211525918,-0.00015911503633877762,-11.210000038146973,-0.5699034059312046,0.004902994014021138,0.0008429975261889252,0.00013309404161112996,-0.005791991123660613,-0.001200466110748811,-0.00014724357496854337,-1.7899999618530273,-0.3059829044502275,0.0019857504972753833,0.0002535008697252875,6.714857802670991e-05,-0.001816144139984163,-0.00023328082013916404,-2.1331025866725072e-05,-49.96000289916992,-0.7403675224333923,0.026404989342973414,0.003635320780234899,0.0004948271720580197,-0.03325156544972974,-0.004053997133779345,-0.00026259635606870006,-27.759998321533203,-0.6713421849073781,0.020037384215164898,0.002293533836869921,0.00032049021394822534,-0.02105535567561785,-0.0026476155131108688,-0.0002582123745646876,-37.84999942779541,-0.729427632935107,0.01775530493350952,0.0023504911871901355,0.00024083853292266634,-0.030026805462312404,-0.003708665425240752,-0.00034305464629874756,-1.9499998092651367,-0.2793695994178488,0.002619772472175206,0.00024462765635263915,3.8229012339254885e-05,-0.0018789408103179453,-0.0001883552808400257,-1.9822373781253366e-05
1,GMe,Methane,80,3,-27.990001678466797,-0.6590534700720077,0.013263702805622586,0.0019293107809355617,0.00032584007826550745,-0.022443551866076585,-0.0020159396857759,-9.47496171606683e-05,-11.0,-0.5260640880091348,0.005379563035002063,0.0005653705064496707,8.869618827022221e-05,-0.007267822235578631,-0.0007448633200730775,-5.515333185037447e-05,-14.909998893737793,-0.6264705618360042,0.0060485657622250865,0.0007195080406237732,0.0001355540320930247,-0.006286266034156891,-0.0005958637610495071,-3.526392034403194e-05,-2.6700000762939453,-0.35224275767387003,0.002229838708600127,0.0002809759177652176,9.716799539733777e-05,-0.00176914962349358,-0.00013171403065221526,-1.0010228091056214e-05,-59.35999870300293,-0.7706088490677341,0.033543820677044416,0.004320715339861316,0.0006455651491635257,-0.0396908100250358,-0.004064431682981281,-0.00011001909377491594,-33.05000114440918,-0.7063475207892437,0.014726492096792205,0.0017313525593701182,0.00020607987678764137,-0.024398479072518676,-0.002215601163035463,-3.0307711813680406e-05,-47.66999912261963,-0.7599234731465804,0.02770831415988167,0.003121042829852385,0.00033696873922608767,-0.03942384072269891,-0.0034448915367095694,-0.00010017512715206477,-2.4600000381469727,-0.31257942489438995,0.0017973616468384252,0.00024385943381975055,7.313817085381477e-05,-0.0021400475691712205,-0.00019159840282692515,-4.1047592731780184e-07
1,GMe,Methane,80,4,-26.579999923706055,-0.6615231389204882,0.010535591115643122,0.001969869906270302,0.0003617089073286888,-0.015506956672287443,-0.0014826851591752178,-2.0069196156307577e-05,-10.69999885559082,-0.5291789920350741,0.004833743313673118,0.0005165926618760418,7.968196861585095e-05,-0.007371870446706449,-0.0006552125660624466,-4.586598764605249e-05,-14.329999923706055,-0.6304443560185032,0.005452806102085415,0.0008388653238712777,0.00014906685876297,-0.0062921918482309975,-0.0005139606158138599,-1.6132152750072757e-06,-2.0799999237060547,-0.25615762968238537,0.002001983486603412,0.00019900455474853516,2.7288861153592605e-05,-0.00233357348065535,-0.00021561126753545445,-1.0000228881835938e-05,-57.459999084472656,-0.7791186316538665,0.03729581261881345,0.004123190087799374,0.0006178468304347633,-0.04068376642114101,-0.0034998004941376036,-2.007763887476688e-05,-31.76999855041504,-0.7123318304337927,0.018006259920658806,0.0018443032926227145,0.0001957278835234073,-0.02077442461649928,-0.0016305990576356542,-2.065985685303286e-05,-45.720001220703125,-0.7626355402645268,0.017954211513076114,0.0014348658548900223,4.8603676212126436e-05,-0.036848687897543184,-0.0033390407205341407,-6.4474893702173375e-06,-1.8100004196166992,-0.221271436685821,0.0029916803632556574,0.0002991318590669741,2.9989872195964632e-05,-0.002262291829045727,-0.00019478690613927363,-1.0000228881835938e-05
1,GMe,Methane,90,1,-24.979999542236328,-0.641994336679437,0.014318584465350115,0.0014940210625864936,0.00016364134039556022,-0.020600693361143584,-0.001656789484784526,-0.00011003618226776963,-9.440000534057617,-0.5072541764886748,0.004128050879751866,0.00033793448546148386,3.0468872587896565e-05,-0.006029640440383484,-0.0006383634125899896,-6.129945624522945e-05,-13.180000305175781,-0.6101851885374354,0.003760898531548044,0.0004600000858838482,3.471916045154667e-05,-0.005966103368646356,-0.000576981639551352,-4.679061763356474e-05,-1.8299999237060547,-0.33516481884991417,0.001812617993947195,8.773090396104834e-05,1.9536981063848877e-06,-0.001833467377949274,-0.00015793420021799378,-1.8880487808720723e-05,-54.98999786376953,-0.7616343516356388,0.034379123436158114,0.0027314215808287414,0.000246638879336731,-0.03820163507917576,-0.0034979893680684897,-9.92993316564917e-05,-31.82999897003174,-0.7015649045489067,0.024841830541666006,0.002800739105386417,0.00029755727682275504,-0.027141341796501964,-0.0025378598451296975,-0.0001024690080725579,-41.6200008392334,-0.7549428629215931,0.028423005824668203,0.0025292874196283454,0.00012999725341796876,-0.0358310424230138,-0.002727803066507595,-0.00010879997423239915,-2.0900001525878906,-0.30917160973729657,0.0019458511791330714,0.000163782476053606,6.65108851951354e-06,-0.0019055540891045994,-0.0002271834799297184,-4.3330457785440815e-05
1,GMe,Methane,90,2,-22.740001678466797,-0.6302660899228137,0.010910273359985337,0.0022676006240529285,0.00032212119663844275,-0.017135082697148266,-0.002605681685824294,-0.0003284429242531682,-8.300000190734863,-0.4876615727086434,0.004767654434591743,0.0008250266254827303,0.00011757027289442874,-0.005832349426749886,-0.0011798718390382053,-0.00013355520320388193,-11.570000648498535,-0.5900051141452316,0.00507329470410703,0.000943719007209734,0.0001663602766311876,-0.005636612217846571,-0.0011855448649316109,-0.0001172985417051835,-1.7199997901916504,-0.2940170629455218,0.002111053599908401,0.0002636139092640018,4.255824580891518e-05,-0.0016463892172234062,-0.0001822566300506117,-2.4478297906260954e-05,-51.06000328063965,-0.7566686535351693,0.03091377233346304,0.004002947006296052,0.0005120839857913332,-0.033065033957025106,-0.005049216595883646,-0.00020917449640036885,-28.51999855041504,-0.6897218767314898,0.016999816894531252,0.0019555522495759495,0.0003343750260522371,-0.02127823074522988,-0.002379150341522897,-0.0001681888759022759,-38.52000045776367,-0.7440602688267319,0.028813127726560098,0.003369523975514829,0.00023118626296637595,-0.02386131050628771,-0.0028928052820730754,-0.0002228937464293316,-1.8799996376037598,-0.2689556078916757,0.0021223635215258316,0.00022104866670772023,2.4275998047337897e-05,-0.002188321813849356,-0.0002371110192368868,-1.3048387857940238e-05
1,GMe,Methane,90,3,-28.630001068115234,-0.6755545150199426,0.009836501686442414,0.0015063286901992924,0.0001404542214793381,-0.018001077829694342,-0.0018232773876317697,-0.00020599641581322783,-11.369999885559082,-0.5461095125945475,0.004980839886999037,0.000390993318319584,3.0987021380116366e-05,-0.007202881715310755,-0.0007701215301291074,-7.902766601016386e-05,-15.239999771118164,-0.6424957930980192,0.005883010103069971,0.0006864110571995339,5.339145440035818e-05,-0.0051569145527098036,-0.0005579597632368544,-5.296146614742373e-05,-2.570000171661377,-0.3368283267515641,0.0020336046298120238,0.00018609774055844237,6.3227158487598075e-06,-0.0016213725298792286,-0.00018084362409245052,-1.978305781508798e-05,-60.1200008392334,-0.7829144435792919,0.03331883516656829,0.004082200516747496,0.0004841780509710983,-0.053212137678133736,-0.0046202375069160605,-0.00021142966615991023,-33.869998931884766,-0.7223288413896204,0.02180148250101775,0.002125303253112575,0.00021029395700662945,-0.030129098872288804,-0.0025888847761665022,-3.86890885763833e-05,-48.26000118255615,-0.7714194393090276,0.018916965349751826,0.0015999984741210938,0.00015999984741210937,-0.030047773866099386,-0.0026371329023054243,-3.77141521238605e-05,-2.4099998474121094,-0.29975122622471534,0.0018877223339033467,0.00012936976933412101,1.0771545205830553e-05,-0.0023500933223544658,-0.00018512316907997215,-1.0009971615320962e-05
1,GMe,Methane,90,4,-27.329999923706055,-0.6774913192942261,0.014266305988024763,0.0021123561485947144,0.00030339889363131036,-0.016030495728559857,-0.0015861378647306938,-6.579911770870578e-05,-11.069999694824219,-0.5496524344739544,0.005011075497455641,0.00036855183051898025,3.087271710896482e-05,-0.006943835553847268,-0.0006969011639072948,-6.954363132602574e-05,-14.80000114440918,-0.6471360123004384,0.004800703564305855,0.0006469910073101054,9.316635890426118e-05,-0.006666096856069908,-0.0006564692063315341,-1.8483801007084018e-05,-1.3600006103515625,-0.16790130201262948,0.0021964188997336347,0.0002446041117635009,5.060182060252164e-05,-0.0023984613837385194,-0.00021544724519263297,-2.2819515833705075e-05,-58.669997215270996,-0.7907008036158807,0.02519898310491203,0.002878498207453969,0.00026672092216355095,-0.03526034635529092,-0.00299450944729016,-2.050448052146219e-05,-31.959999084472656,-0.7243880294243551,0.014147867401889287,0.0014810254210259246,0.00011313364900294048,-0.022587327917646137,-0.0020469671730329363,-8.624640285361323e-05,-46.90000057220459,-0.7740551321025442,0.026006772970976273,0.001460073471463287,2.3090763351447453e-05,-0.04603317985752386,-0.003935983746593793,-3.2841639093512736e-05,-1.0299997329711914,-0.12560972645479823,0.002191436905859754,0.00023228350844784604,3.134232556770589e-05,-0.0021070167802682933,-0.00018977701496577636,-1.7308960005227945e-05
1,GMe,Methane,100,1,-25.32999897003174,-0.658606333151426,0.01237908716308473,0.0014194004046822377,1.3858511227789351e-05,-0.014612523040915188,-0.0015080096491152605,-9.347507718257605e-05,-9.729999542236328,-0.5265151397865709,0.0051237843212125714,0.0003150706605931713,2.134533427436056e-05,-0.00527525355097306,-0.0005784138638308666,-8.034489855594193e-05,-13.380000114440918,-0.626991566015445,0.00557818188765998,0.00038001854822704095,3.0000686645507814e-05,-0.005261701270986596,-0.000555420653953847,-4.787439345654273e-05,-1.570000171661377,-0.2896679242733336,0.001835484747700617,0.00018519813253982295,2.77561900325801e-05,-0.001691471954971871,-0.00019414782978612456,-3.301015637584585e-05,-55.2400016784668,-0.7744287152733137,0.04153708096565236,0.0038282288014780024,0.00026586231187601856,-0.037515353947638774,-0.0031447179963067793,-2.270635583408994e-05,-32.150001525878906,-0.7163547406579656,0.023822829566012768,0.0023173783780423615,0.00012820746434462737,-0.022657349209078186,-0.0019929626931761307,-2.9989733695983888e-05,-41.730000495910645,-0.7663911829421594,0.015469291823262522,0.001311968313767017,0.00013012621811029802,-0.03258200486360793,-0.00285802887661985,-4.8226650329315636e-05,-1.809999942779541,-0.2689450130237477,0.0018391939485247635,0.0001766175308950806,1.2244259588969528e-05,-0.0019798256428790067,-0.00018978496941071655,-2.7569038717012106e-05
1,GMe,Methane,100,2,-22.639999389648438,-0.6381059662274569,0.010316870616964463,0.0011186963364490893,8.729256563535865e-05,-0.014156854338829855,-0.0024244824347740713,-0.0002525876616066016,-8.300000190734863,-0.4958184172173652,0.004668742645174817,0.0007226452396698118,0.0001197248921667434,-0.005320169243839181,-0.0009056526276233363,-0.00010938513967321933,-11.579999923706055,-0.5990688033839305,0.0041288451242182545,0.0005988514242151657,8.534158579001523e-05,-0.005657408674433805,-0.001060558352257383,-0.0001307214153670181,-2.070000171661377,-0.35813150458865,0.0019258453615278361,0.00019756315494007167,2.03651307159624e-05,-0.0015428150986872076,-0.00019296452561172898,-3.6971802709648533e-06,-51.000000953674316,-0.7643884895171298,0.03575295133040778,0.003836722262304139,0.0003807106461648444,-0.03874019246054833,-0.004184182574497041,-0.0002328680594720067,-28.529998779296875,-0.6984088089347403,0.018429359472047196,0.0021322072284559778,0.0003096580344597229,-0.01809641455645552,-0.002429980263223453,-0.0001269590825589775,-38.44999980926514,-0.7515637201709277,0.020044906781445864,0.0016141572742360264,0.00012879437386907893,-0.03219922136006753,-0.003000212904638788,-0.00026787093206558055,-2.3899998664855957,-0.34240685672703486,0.002175836542309863,0.00022139392728144226,2.8492460420019897e-05,-0.002084359700452767,-0.00019569272661977704,-1.0067321143528532e-05
1,GMe,Methane,100,3,-29.489998817443848,-0.6930669646583308,0.016941448262805903,0.0017292926281537923,0.0001161846024825118,-0.017350154738930017,-0.0018599270721388773,-9.511100564040099e-05,-11.920000076293945,-0.5673488789356541,0.008416060188874499,0.0009462961703847143,0.0001352926173954019,-0.00838230012225228,-0.0008368776528919346,-5.881159016800953e-05,-15.75999927520752,-0.6621848647232974,0.004205480505801554,0.0005139403234030853,3.787539662308835e-05,-0.006360513684719108,-0.0005782882897646462,-2.9566344611907408e-05,-2.950000286102295,-0.3866317486049545,0.0018443919510841371,0.00020185584929574275,2.804399731941356e-05,-0.001894478613179856,-0.00020982715956713608,-4.516732668813726e-05,-61.53999900817871,-0.7963250515043373,0.03688677502484847,0.0033740546462912926,0.00026936070137189953,-0.03934071388311247,-0.0033273553878993226,-2.0606860783681007e-05,-34.69999885559082,-0.7367303605042916,0.019967998173910574,0.0022635436511166556,0.00029968256822103035,-0.027621204177376676,-0.002735954362274198,-4.650743895268737e-05,-49.32000160217285,-0.7841017552580052,0.032025805779562,0.002681049559108283,0.0001912172957858173,-0.03377691187187548,-0.0032290917883311347,-2.096619135093171e-05,-2.809999942779541,-0.3547979691553793,0.0018418880609023557,0.0001921894216659753,1.9910278605061816e-05,-0.0018607363422391062,-0.0002469860018693793,-5.133488852587624e-05
1,GMe,Methane,100,4,-28.289999961853027,-0.6969696934098027,0.01696775952818642,0.0021577592251182075,0.0002476092696398715,-0.02134779573315665,-0.0017347482197978595,-0.00018216173082228132,-11.529999732971191,-0.5702275036852298,0.005999946594238282,0.0006002381353393353,6.0008720952546054e-05,-0.007652775932022134,-0.0006806472066101183,-6.157426318669037e-05,-15.300000667572021,-0.6669572934341063,0.006858289026469943,0.0005724689748759763,4.808150399765741e-05,-0.006356838997653436,-0.0005150785980975437,-2.2425671774510605e-05,-1.9100003242492676,-0.23697273260689228,0.002639861668595947,0.00022809692238172136,3.4222736774363184e-05,-0.001625760739896691,-0.00017701185234485177,-1.982684449117484e-05,-59.829999923706055,-0.803842532290646,0.02868994092615714,0.003029596228091473,0.0002594191824066035,-0.03668249406197479,-0.003098398028279146,-1.4641610278485053e-05,-32.859999656677246,-0.739923435478059,0.014851695534246319,0.0015141247070782123,0.00018109280885071684,-0.026511256798926658,-0.002225696709015858,-6.299082805343961e-05,-47.670000076293945,-0.7867634916032904,0.02167184933507941,0.0018401730480228865,0.00016310442359022525,-0.028691695555088322,-0.0026078491737806515,-5.122748349848305e-05,-1.5799999237060547,-0.19458127413474313,0.002366500403749022,0.00017745095696427128,1.0676688070103963e-05,-0.0026307392501751813,-0.00022566137981618707,-1.538693798152232e-05
2,GCO,CO,10,1,1.1000022888183594,0.023099586591587142,0.02111554147464756,0.003814867691967627,0.0008967190634396493,-0.02154928198350897,-0.002404923267477729,-0.0003430690529768357,-0.8099994659423828,-0.028959581187963858,0.013970042159645505,0.0013678171736031743,0.00018956514560426543,-0.013088806304490216,-0.0012115027540454905,-0.00018900531916792571,-0.8199996948242188,-0.0303928728219782,0.0061956767041154,0.0017338424918460684,0.0004640964769506904,-0.007766825852292906,-0.0008468403522193123,-0.00015772993181670285,-0.23000001907348633,-0.07986111456045385,0.0012903118284832208,0.00013749227807528032,2.3082380465029795e-05,-0.0013424349534936135,-0.00010000055165886822,-1.041335860760915e-05,-4.900001525878906,-0.04231800230706985,0.10319650775910598,0.014641678381607473,0.0026183769173846174,-0.10190482927721428,-0.00941577425902638,-0.001180034963633798,-2.3300018310546875,-0.03989729058520982,0.03842215993113894,0.003859808728767777,0.0004765125812636194,-0.04193445916747299,-0.004169038326028439,-0.0004946135923841065,-3.2900009155273438,-0.05487908046134993,0.030510979872495844,0.003448545909672038,0.00044157489502461776,-0.03351427275638203,-0.003324336275871236,-0.00047159010824598447,-1.0199999809265137,-0.1562021360113325,0.0015638383904154418,0.00017870351787552816,1.9719241627352108e-05,-0.001528952515092101,-0.0001260371250959265,-1.0809314142563575e-05
2,GCO,CO,10,2,-0.9000015258789062,-0.02331006246183821,0.01376622166590248,0.002363931907741479,0.0005190012093443327,-0.024641557388305667,-0.0028489027521217346,-0.000289481810664182,-0.3899993896484375,-0.017599250556582582,0.00647330595722366,0.0006177466751287212,8.865705095377843e-05,-0.007351291398254472,-0.000778654156604265,-8.71123238417779e-05,-0.7999992370605469,-0.036546334370336185,0.005112659620880916,0.001381603253365179,0.0003138701676792988,-0.0048862240056352585,-0.0004823388494071168,-6.417869447199674e-05,-0.26999998092651367,-0.08307691720815805,0.001149451574910011,0.00010551355652373143,8.857818423225e-06,-0.0014257897099596915,-0.00011279432740544313,-8.594326404116032e-06,-3.9899978637695312,-0.04264184970378103,0.054850648893560304,0.007381547863410033,0.0014893847948552186,-0.06263939353776551,-0.006460939992241965,-0.0005867705258452824,-1.2000007629394531,-0.025873237069940803,0.024590538126709395,0.0023887298119636326,0.00028379992135618834,-0.030407140170772368,-0.002794620396942778,-0.00025115367465149455,-2.8699989318847656,-0.058619260325823146,0.02158155542770178,0.002079738376344772,0.0002350944106562654,-0.028540818425044405,-0.0028088443842757913,-0.0001608736050407778,-1.4700002670288086,-0.20675108852666108,0.001645776722094317,0.0001697739547322592,1.9577421724605056e-05,-0.0018112268580891516,-0.0001560994191588143,-1.0461252268920504e-05
2,GCO,CO,10,3,-0.8899993896484375,-0.024336871672831866,0.013474971813794258,0.0021082770239543884,0.0005174389901285111,-0.015871085521993924,-0.0018645299684332895,-0.00028261544885743256,-0.4200000762939453,-0.020086087009031035,0.006382295485293219,0.0006350386353641186,8.188198266863803e-05,-0.00634941275624134,-0.0006469275134348756,-0.00010882180190690939,-0.8299999237060547,-0.0400579127032645,0.005129232880873629,0.0010678161724596157,0.0002778532298916041,-0.005651366335487044,-0.0005757868746875821,-0.00012264312128533607,-0.25999999046325684,-0.07831325171422603,0.0010733088336861293,0.00010497097064724,1.2372561300582563e-05,-0.0016502538014935874,-0.0001103552058699073,-1.2145903761388208e-05,-3.529998779296875,-0.03856236338204039,0.04932583080324021,0.006018386288363369,0.0011928453095549044,-0.06364074445779423,-0.006411792039158578,-0.000782604205455892,-1.2099990844726562,-0.02719099066230688,0.02329294860330207,0.0024179797501016065,0.00029305098817693497,-0.02800566623636703,-0.0026083947697037434,-0.00029328456069660237,-2.5100021362304688,-0.053155486474870825,0.02517517051654196,0.0025129698243691774,0.00030735113135042373,-0.02403098777097719,-0.0022640932422726204,-0.000378452550088486,-1.6500000953674316,-0.2205882474812894,0.0014286461091302981,0.00014150694620442488,1.0457972798249468e-05,-0.0017815754697099674,-0.00014875710474342892,-1.004213560444561e-05
